dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
16/04/2010 00:35,XBCJCBVV89529900,Dragon Scales,YOQG45,KTLA69,136770.0,USD,500,26/04/2014,273.54,USD,320.66
16/04/2010 00:35,SLDCTQSR64807901,Stbcks,DBCS17,THJF58,494400.0,USD,4000,08/09/2013,123.6,USD,23.17
16/04/2010 00:35,FADDMGDY17643844,Rings of Teleport Control,MEOQ86,VGYT60,2894220.0,USD,6000,09/07/2012,482.37,USD,521.33
16/04/2010 00:35,YBDLGIAL85987788,Stocks,TYAE15,KKGY49,30610.000000000004,LSL,200,06/02/2014,153.05,NGN,322.97
16/04/2010 00:35,CHAPMAAD19396299,Stbcks,UEVD66,FGQR44,1563000.0,USD,60000,06/11/2014,26.05,USD,21.77
16/04/2010 00:35,ZORNSIVW04428946,Wonka Bars,YWMD65,AWYB45,17025600.0,TTD,8000,24/03/2014,2128.2,USD,1848.0
16/04/2010 00:35,LUXKGAPK54690404,Stocks,OUNH44,ZVEN26,65260.0,USD,200,31/12/2015,326.3,USD,61.57
16/04/2010 00:36,BPLAIWMH61226926,Dobrs of Durin,DOGG07,ZSXF19,13772745.000000002,USD,900,30/06/2011,15303.050000000001,ARS,91.69
16/04/2010 00:36,DEBNBDCB92821611,Veritaserums,DREA86,AWYB85,16304750.0,USD,7000,05/02/2012,2329.25,USD,490.92
16/04/2010 00:37,HEYAUVHO98091653,Blinds,FYYD53,ZEHM72,41682.0,USD,300,03/07/2013,138.94,USD,127.24
16/04/2010 00:37,YZAHNKIM87203955,Stocks,CMOI21,FYYD47,33047999.999999996,USD,60000,01/03/2015,550.8,USD,115.57
16/04/2010 00:37,MDNWTRNM58292311,Stocks,RLZK87,VKMV12,687960.0,USD,700,14/02/2011,982.8,USD,224.64
16/04/2010 00:37,EIHQOHAJ42601335,Stbcks,QBVN33,QMZU44,45702.0,USD,300,18/11/2015,152.34,USD,152.44
16/04/2010 00:37,ESSPWXNL24557189,Stbcks,GBEZ63,AYIH50,109843.32,SVC,200,30/07/2013,386.51,KPW,467.62
16/04/2010 00:37,QDFTRHBC19817289,Amulets of Yendor,HNLV64,OPET16,20421100.0,USD,70000,11/05/2014,291.73,USD,262.39
16/04/2010 00:38,NAIDAJFA46296810,Stbcks,MFZY76,HYSJ12,72750.0,USD,300,31/08/2011,242.5,USD,278.4
16/04/2010 00:38,STYZNCFR80457914,Stbcks,CQPJ57,OHKH76,1204400.0,MDL,8000,25/09/2014,150.55,USD,232.18
16/04/2010 00:38,YUPAWHJK77336038,Stocks,YTAI15,DDIB99,81200.0,USD,10000,19/07/2014,8.12,USD,7.04
16/04/2010 00:38,BULNEGFU98062265,Night Dust,TRFG26,QLMY36,11043300.000000002,USD,6000,18/12/2015,1840.5500000000002,USD,327.68
16/04/2010 00:38,WFGVUHSD84754337,Stbcks,AHMZ71,BBJG05,279478.53,RON,900,30/04/2015,231.55,USD,275.25
16/04/2010 00:38,WRVGMADQ05016048,Stocks,SFZS08,YTAI53,55815999.99999999,QAR,80000,04/06/2012,697.6999999999999,USD,364.91
16/04/2010 00:38,YRIAINZP80455132,Cornballers,KUWI70,HYSJ42,143600.0,USD,800,20/01/2015,179.5,USD,163.24
16/04/2010 00:38,KXLDBCPK89173802,Gravity Guns,TBVE43,MEOQ86,8213000.0,BMD,20000,21/10/2014,410.65,USD,109.67
16/04/2010 00:38,FUKNXAOK35062341,Stocks,LWGE88,QAZT16,650650.0,AWG,700,13/07/2011,929.5,USD,1329.41
16/04/2010 00:38,QZRNQSUC02045645,Stocks,KTLA69,SUOX62,61491.0,USD,300,25/08/2013,204.97,USD,195.42
16/04/2010 00:39,STXXPLBM54812238,Stocks,FDWI64,TYAE14,320858.26,GYD,800,10/03/2015,105.64,USD,383.62
16/04/2010 00:39,BFATFLFW36219163,Bottled Faeries,ZELV98,HHOA22,32838.0,USD,200,08/12/2012,164.19,USD,198.85
16/04/2010 00:39,KPUUBMMY14550117,Atium Bars,ZSXF16,YTAI13,150088.0,USD,800,23/07/2014,187.61,USD,162.13
16/04/2010 00:39,WZRPNYUC36911735,Potions of Oil,LAUA81,TKVF94,143400.0,USD,1000,16/08/2013,143.4,USD,31.26
16/04/2010 00:39,LPJTXRIQ66938924,Stocks,ORQH73,FTFI87,8888.08,KRW,100,10/06/2015,1372.58,CUC,73.81
16/04/2010 00:40,NHVUXRQA74033715,Heat Rocks,FGQR22,KKZA87,58770.0,USD,600,25/11/2011,97.95,USD,16.56
16/04/2010 00:40,UYCMOBMB87474301,Stocks,FDWI62,VVXA11,9657000.0,USD,9000,23/08/2015,1073.0,USD,181.16
16/04/2010 00:40,ZWJYAAOA98362614,Box Basher 2000s,JVHD93,LWGE44,3451150.0,HTG,1000,24/03/2014,3451.15,SOS,6028.4
16/04/2010 00:40,ARSTKZMW93487892,Stocks,YCZA55,DJNE12,126220.0,USD,200,05/09/2012,631.1,USD,105.46
16/04/2010 00:40,VSMVEHKG81899327,Flying Carpets,LWGE44,IJPI82,197919.99999999997,USD,200,11/08/2011,989.5999999999999,USD,174.5
16/04/2010 00:41,VRNZNHAN91452999,Elbctrolyzers,EDYH00,DVVB31,6235200.0,USD,6000,16/02/2014,1039.2,USD,218.91
16/04/2010 00:41,UKTJJMLE62538773,6Ib Shiny Dittos,WVHK10,AMBT33,480468.1,RSD,800,04/02/2014,437.84,USD,544.64
16/04/2010 00:41,RCZKDKSA77393087,Stickers,VVXA11,WWNS42,19666400.0,USD,80000,08/02/2012,245.83,USD,255.04
16/04/2010 00:41,FATXRKVM40202291,Hobns of Plenty,OQXV74,ZNQA94,731789.19,BND,10000,07/01/2015,254.89,USD,85.82
16/04/2010 00:41,UBLNRWOD71391199,Keys of Orthanc,HFLM11,KRXZ55,969120.0000000001,USD,900,26/04/2012,1076.8000000000002,USD,194.56
16/04/2010 00:41,MPSVGPYD06889985,Stocks,OPZI26,FGVK43,24955000.0,CAD,70000,12/08/2015,356.5,USD,1965.72
16/04/2010 00:41,IXRPUIUH88857193,Djinns,HWHS59,BDBU00,6705160.0,SOS,7000,30/12/2012,311.0,USD,826.62
16/04/2010 00:42,WDTXGLGB61376351,Stbcks,TBVE46,SFEO61,59400.0,KMF,3000,01/10/2011,19.8,USD,20.33
16/04/2010 00:42,HHPAXYEH15770637,Stocks,AMBT77,GGLV22,5528.0,USD,200,22/01/2013,27.64,USD,28.82
16/04/2010 00:42,RXNFRSNX26134902,Albha-Omega Bombs,VKMV12,SAAM06,353394.0,USD,900,14/08/2013,392.66,USD,456.54
16/04/2010 00:42,VFCHBRKT54646555,Dabp Rocks,AWYB87,YLGZ72,1128615.0,ALL,300,14/09/2013,3762.0499999999997,LYD,101.07
16/04/2010 00:42,DNQHELRA72528982,Stbcks,RNZB01,JZTC69,135230.0,USD,1000,04/06/2011,135.23,USD,157.24
16/04/2010 00:42,QGMFRLFF05801728,Spyders,LAUA82,ZDAI73,1438980.0,USD,6000,08/08/2014,271.87,MOP,260.43
16/04/2010 00:43,QHDBIOJD35314563,Scbuters,AWYB85,GGLV00,16047000.0,USD,60000,04/07/2011,267.45,USD,54.07
16/04/2010 00:43,FVKIPZUO82644191,Mind Pluses,CVMG22,EKXA74,14401000.0,BBD,20000,05/03/2012,720.05,USD,10649.23
16/04/2010 00:43,YBDFDAPR07002397,Transporters,RFZG56,QMZU44,168265.0,USD,500,01/03/2014,336.53,USD,314.59
16/04/2010 00:43,RISFKTMW70968469,Stocks,QMZU44,LIJW88,147574.0,USD,700,18/02/2015,210.82,USD,203.02
16/04/2010 00:43,NIRMPJIW93189195,Stoles,HFLM77,DJNE72,954576.36,BMD,3000,03/10/2012,277.8,USD,271.17
16/04/2010 00:43,RUMONFIC10002728,Stocks,SFZS09,AYIH50,52228.0,USD,400,29/03/2013,130.57,USD,145.39
16/04/2010 00:43,SBYXQDYT47666130,Millennium Rods,YTAI13,TYAE14,36670.0,USD,200,07/02/2015,183.35,USD,203.84
16/04/2010 00:44,QSBJRWJF35229103,Stbcks,EPZN21,ZEHM52,6629000.000000001,AWG,10000,21/12/2012,662.9000000000001,USD,1223.85
16/04/2010 00:44,MOLMPPHZ54753321,Hare Disks,TBVE46,LIIS26,3229740.0,USD,9000,06/02/2011,358.86,USD,326.1
16/04/2010 00:44,QSYJMQUU69474796,Zebo Nuts,SMYT95,NCXS33,57444.0,USD,400,28/09/2014,143.61,USD,166.82
16/04/2010 00:44,JCMOUQWH78307300,Millennium Keys,NCCX02,JXGF87,3051785.2,MNT,50000,02/09/2012,281.53,USD,62.92
16/04/2010 00:44,JJDNDGGG01706378,Stbcks,PIFN94,LAUA60,791450.0,USD,5000,09/08/2012,158.29,USD,175.47
16/04/2010 00:44,TFHXBLUO60911498,Chbinsaws,YWMD69,VESX31,3400000.0,USD,50000,26/12/2013,68.0,USD,58.24
16/04/2010 00:44,PJOESSRP52020614,Tonsil Stones,IBLA29,LAUA80,159580.00000000003,USD,100,29/07/2015,1595.8000000000002,USD,268.81
16/04/2010 00:44,OZYGDIAO39165829,Tickle-tickle Bugs,DREA89,FJOI82,491670.00000000006,USD,900,27/07/2015,546.3000000000001,USD,126.27
16/04/2010 00:45,FPSWYJUZ62085638,Stbcks,VPTI55,HHFP55,160326.0,USD,900,27/12/2015,51.14,BND,150.41
16/04/2010 00:45,TPCITYIA78387796,Nibro Powder Blocks,JXGF57,LWGE44,323510.0,USD,1000,28/01/2012,323.51,USD,330.66
16/04/2010 00:45,QKFVVDOE78714379,Stocks,QODV37,GGLV55,111105.89,DJF,500,10/01/2013,27.64,USD,243.63
16/04/2010 00:45,OQGUYAZB18612191,Fumbles,WHPS18,JXGF57,331890.0,NAD,300,29/10/2014,1106.3,USD,789.76
16/04/2010 00:45,ILLWEBBM08206313,Aether Tanks,AHMZ79,TVQQ54,2379000.0,USD,20000,14/07/2012,118.94999999999999,USD,20.15
16/04/2010 00:45,ALVXAJAC05744127,Stbcks,QETH24,MDEQ80,341864.8,ZAR,900,19/10/2013,54.89,USD,414.45
16/04/2010 00:45,PQOEASXD74078052,Flame Orbs,DJNE63,BDBU00,354980.0,USD,2000,03/08/2013,177.49,USD,204.14
16/04/2010 00:45,MQFKPBZC54166709,Stocks,SZRJ90,JCWS17,2778900.0,USD,3000,30/11/2012,926.3,USD,222.4
16/04/2010 00:45,MDCNWZMG60817180,Stoles,RNZB01,DJNE62,27780000.0,USD,20000,22/11/2015,1389.0,USD,239.53
16/04/2010 00:45,LNLBIKKS17271567,Stocks,CBOX59,GYWU23,1115500.0,USD,50000,10/11/2013,22.31,USD,21.01
16/04/2010 00:46,VMSUFGRQ25692924,Stocks,TVQQ59,YCZA59,25641000.0,USD,70000,11/12/2014,366.3,USD,79.48
16/04/2010 00:46,FGXTAZJM60523397,Stbcks,FJOI82,UIKN73,12685600.0,USD,80000,23/08/2015,158.57,USD,192.2
16/04/2010 00:46,PSODUZPA54049462,Stocks,LAUA80,GSTD61,30379474.35,BZD,50000,03/03/2011,128.43,USD,665.75
16/04/2010 00:46,MXKEAXUF44352695,Stocks,VVBY14,VKMV12,2948400.0,HNL,3000,02/05/2013,982.8,USD,645.66
16/04/2010 00:46,YNUMPMAW17974383,Horcuxes,SRYE54,LBKT88,367238.24,HNL,300,28/05/2013,381.17,USD,1362.45
16/04/2010 00:46,UMIKEIMW11285728,Stbcks,EWUY52,YFAM59,539070.0,USD,7000,10/05/2013,158.92,LSL,69.92
16/04/2010 00:46,NFNQEDSY71184674,Hero Association Catalogs,ZDAI73,QBAP18,992500.0,USD,1000,17/08/2012,992.5,USD,197.49
16/04/2010 00:46,UPKPSGFN75476504,Excalibers,QAZT26,UWUK72,111921.88,MKD,400,22/09/2015,41.77,USD,233.71
16/04/2010 00:47,PLVFDATA76931423,Stocks,DOGG02,RJCA92,40140.0,KYD,600,19/02/2015,66.9,USD,120.3
16/04/2010 00:47,UFDDMPMT82841610,Stocks,WWNS72,OUNH49,3246750.0,USD,5000,28/04/2014,649.35,USD,144.08
16/04/2010 00:47,UYCRGTWK80702551,Stbcks,OPZI29,TFLS35,92240.0,USD,4000,24/10/2011,23.06,USD,18.98
16/04/2010 00:47,ROBZTZNF19650018,Moon Tears,FGQR22,PBFW95,2008502.95,AMD,800,27/02/2014,605.42,LSL,2563.45
16/04/2010 00:47,KBBGGCKG81707453,Stocks,CMOI26,DJNE12,315550.0,DJF,500,21/10/2014,631.1,USD,1191.58
16/04/2010 00:48,GJWCOVTL08339037,Cabnhurst Badges,GBEZ65,UIKN63,2234659.9,TND,800,16/09/2014,1263.26,HUF,3001.1
16/04/2010 00:48,BPNUSACL71888089,Stocks,WYFO79,EWUY42,4640600.0,USD,20000,07/07/2015,232.03,USD,199.14
16/04/2010 00:48,SVHKPNPK54673502,Crystal Balls,JZTC69,QETH27,243555.0,USD,500,10/08/2011,487.11,USD,404.39
16/04/2010 00:48,ORBDIROS46218923,Pobtal Guns,KRRO64,MDEQ80,164101054.8,UAH,10000,13/06/2011,474.96,USD,18664.87
16/04/2010 00:48,QMRFTFQN63285738,Grip Claws,SXHU74,LBKT00,2241540.0,HNL,900,03/09/2014,2490.6,USD,1310.64
16/04/2010 00:48,PEZYRQXL98730984,Stbcks,WHPS13,TFLS35,9224000.0,USD,80000,30/08/2013,115.3,USD,25.27
16/04/2010 00:48,ASAZSBRK03905721,Stocks,UACN82,MHFC44,1518800.0,USD,800,08/01/2014,1898.5,JOD,124.77
16/04/2010 00:49,QYMVXPUE81220223,Red Curtains,SXTM39,ZELV86,2049050.0000000002,ZWD,1000,05/11/2011,2049.05,USD,2610.84
16/04/2010 00:49,VDSNAHUL05038959,Potions of Sickness,PQSW95,DREA99,198426.0,USD,600,24/08/2015,330.71,USD,318.08
16/04/2010 00:49,AQJFBIWI29067828,Stocks,BBAX04,NFAH90,7577850.0,ZMK,7000,18/07/2011,1082.55,USD,1632.27
16/04/2010 00:49,KAMTVQNW99326560,Stbcks,DVVB31,EIWJ22,278490.0,USD,3000,07/08/2014,92.83,USD,80.75
16/04/2010 00:49,BGEHNXID46279405,Stocks,ERHJ34,RFZG50,3542.0,USD,100,06/11/2015,7.68,MNT,37.63
16/04/2010 00:49,MDUACJTY77848800,Stocks,TGZI54,TBVE46,153711.0,USD,900,19/12/2015,170.79,USD,159.27
16/04/2010 00:50,HFPCHXBD34012564,Adamantium Bars,WVHK10,LWGE44,560596000.0,USD,80000,30/12/2014,7007.45,TND,230.06
16/04/2010 00:50,ZAMXXLKS36924335,Stbcks,HXDA56,WYFO89,884400.0,USD,4000,14/05/2011,221.1,USD,48.82
16/04/2010 00:50,FMRZUUUW11343591,Stocks,UIKN66,AMBT66,56600.0,USD,400,18/12/2012,141.5,USD,26.58
16/04/2010 00:50,MYLNVGMQ39803940,Tachyons,EWUY52,PNFK78,85864.15,VEB,200,23/08/2013,247.02,USD,508.19
16/04/2010 00:50,CIDCQMYZ49850470,Millennium Puzzles,SWGF97,XHYN47,4759999.999999999,JOD,50000,12/08/2015,95.19999999999999,USD,62.33
16/04/2010 00:50,TCSIXNIH11068539,Limit Break Manuals,UFAY59,HSWX88,1711359.9999999998,USD,400,21/10/2011,4278.4,MXN,199.61
16/04/2010 00:51,CKUDOXNS75799457,Exorcism Slips,FTFI89,GSTD71,136380870.72,KMF,80000,10/04/2011,300.06,USD,1572.87
16/04/2010 00:51,ZUZHCJUL56840132,Stbcks,LAUA80,OUNH49,519480.0,USD,4000,29/07/2013,869.96,MKD,143.13
16/04/2010 00:51,ERFGTYHM20199923,Mebmaid Coins,AHMZ74,FAWI50,198075.35,NIO,800,14/03/2014,156.27,USD,211.54
16/04/2010 00:51,ETAWIQJD45562725,Stbcks,GSTD71,IIZF58,3945200.0,USD,40000,13/03/2013,98.63,USD,95.11
16/04/2010 00:51,DAXOOUCL06661728,Pabdora Boxes,NGBA49,VIMV78,11244000.0,USD,60000,18/10/2011,187.4,USD,211.49
16/04/2010 00:51,XCQUPWPH74691155,Stocks,MEOQ86,PBFW85,311980.0,USD,400,09/09/2013,779.95,USD,148.41
16/04/2010 00:51,WMNGTSXV37584963,Stocks,JVHD92,JCWS17,778114.23,AFN,400,15/07/2014,185.26,USD,2031.75
16/04/2010 00:51,LNRIQGZU44977779,Souls,TQSJ85,HHFP66,421110.0,USD,3000,18/12/2015,140.37,USD,134.49
16/04/2010 00:52,PNYIYKYC56338293,Flame Orbs,YTAI13,BDBU00,532470.0,JOD,600,13/12/2014,887.45,USD,548.69
16/04/2010 00:52,CBSQHTJR41475932,Stbcks,EMNK67,CIXF70,121190.00000000001,GMD,200,02/08/2011,605.95,USD,1041.85
16/04/2010 00:52,YXMYRYYB04071373,Inbinity Gauntlets,JXGF57,AGBH66,1288.0,USD,200,06/03/2015,6.44,USD,5.25
16/04/2010 00:52,GZFMYJUS88741015,Stocks,LIIS99,HHOA33,46039665.0,USD,700,01/09/2014,65770.95,TWD,26.87
16/04/2010 00:53,XDGSKZGU79735451,Blbnds,BPLN26,ZEHM92,125046.0,USD,900,16/03/2015,138.94,USD,125.53
16/04/2010 00:53,WAIGWMQH70531210,Stocks,MFJJ99,MKHA46,1533130.0,USD,100,26/04/2014,15331.300000000001,PAB,221.01
16/04/2010 00:53,RAOWVHMG52022248,Stocks,NFAH35,FJOI82,72401.0,USD,700,07/03/2011,103.43,USD,111.67
16/04/2010 00:53,NFAESFAV15350504,Stbcks,EWUY52,NFAH90,108255.0,USD,500,12/03/2011,216.51,USD,192.68
16/04/2010 00:53,CXZCXTSD87733012,Stocks,MEOQ87,KUWI20,63630.0,USD,9000,11/11/2012,22.72,ISK,6.71
16/04/2010 00:53,LJNQLAQE58627348,Stocks,CIXF70,MDEQ90,138980.0,USD,400,24/11/2015,347.45,DKK,64.29
16/04/2010 00:53,MPQHPSDY18620382,Naknadan Shrines,IZLM65,ZBIO05,85503.55,RSD,200,11/06/2012,311.67,USD,474.18
16/04/2010 00:53,GMKUQKIR10872520,Stocks,QCRG57,SZRJ90,34892.0,USD,200,03/09/2012,174.46,USD,197.52
16/04/2010 00:54,LANZDULX23562324,Qwbrk Statuettes,SMYT98,ZSXF19,16306500.000000002,USD,70000,16/10/2011,232.95000000000002,USD,53.39
16/04/2010 00:54,KBLVXFGC48223721,Ribgs of Regeneration,ESPL27,GZED20,7267600.0,USD,8000,03/02/2015,908.45,USD,204.83
16/04/2010 00:54,MHKZTCOE36332456,Stbcks,QAZT26,WIZJ73,9045.0,USD,900,20/04/2014,10.05,USD,8.42
16/04/2010 00:54,KAYHHFBQ96483955,Stbcks,KKGI68,NFAH30,21651.0,USD,100,09/12/2014,216.51,USD,179.5
16/04/2010 00:54,LVXSQNDV74378787,Stocks,TKVF94,SWGF93,31440.0,USD,800,02/07/2013,39.3,USD,37.65
16/04/2010 00:54,MBDMYJHL62919446,Stocks,CMOI26,FJOI82,206860.00000000003,USD,400,21/03/2012,517.1500000000001,USD,113.72
16/04/2010 00:54,TLYQTLTF28689731,Stocks,SXHU74,QBAP68,13365.67,BMD,700,24/01/2015,16.67,USD,20.13
16/04/2010 00:54,PZTVEBOR20618811,Boom Brooms,VVXA11,THJF48,23199000.0,SRD,30000,12/11/2012,773.3,USD,1071.24
16/04/2010 00:55,AIFAGCHL25976485,Ithildins,CVMG22,ZXVX98,88816000.0,USD,70000,29/04/2013,1268.8,USD,229.92
16/04/2010 00:55,BLCTTEKK80599358,Weakness Policies,VIMV38,ZBIO05,844425.0,USD,500,13/05/2011,1688.85,USD,320.23
16/04/2010 00:55,OEUHJCRX12793323,Quick Claws,RJCA99,INIL60,58135.0,USD,700,29/04/2012,83.05,USD,90.08
16/04/2010 00:55,ANMJUOMI10861681,Stbcks,QBAP65,YLGZ22,395453.06,HTG,200,17/12/2013,74.84,USD,1518.06
16/04/2010 00:55,GILFHDUW88982390,Sonic Screwdrivers,CAVR56,PVAZ81,3377200.0,USD,20000,30/05/2011,168.86,USD,160.89
16/04/2010 00:55,OSISMKIV32138603,Stbcks,ZEHM54,LAUA40,79145.0,USD,500,29/11/2014,158.29,USD,182.74
16/04/2010 00:56,LEFJKKRP44006347,Stbcks,MFJJ88,GIWG54,92200.0,INR,4000,27/06/2015,23.05,USD,184.9
16/04/2010 00:56,YUOPEVHB60344743,Madman's Knowledges,EWUY52,CAVR34,5677200.000000001,USD,4000,08/02/2011,1419.3000000000002,USD,309.02
16/04/2010 00:56,EKVQDPPH15335455,Rare Candies,MFZY76,PIFN74,145380.0,USD,200,23/06/2013,726.9,USD,129.16
16/04/2010 00:56,ZBMWQEDB63398768,Simarils,LAUA80,TVQQ24,258825.0,USD,500,23/09/2012,517.65,USD,116.74
16/04/2010 00:56,ETJPQKFS39816934,Stocks,NXTO39,YWMD29,942279.9999999999,KES,800,01/02/2014,1177.85,USD,1185.39
16/04/2010 00:57,KEODUHVR88278389,Stocks,CMOI27,RJCA22,2007000.0000000002,USD,30000,30/10/2011,66.9,USD,14.12
16/04/2010 00:57,WHVNQUZW00420342,Books of Cagliostro,ORQH73,MSHS03,6396600.0,USD,7000,15/10/2011,913.8,USD,158.1
16/04/2010 00:57,WKTIOVKC06457980,Stocks,ZELV96,DILF10,38184.0,USD,200,17/10/2012,190.92,USD,186.01
16/04/2010 00:58,HLRPFMXO30500812,Stbcks,MRAH34,MYXF05,32010.0,USD,300,04/08/2014,106.7,USD,24.19
16/04/2010 00:58,JTJJVQVT59149260,Infinity Gauntlets,RJCA98,AGBH44,128800.00000000001,USD,4000,25/09/2013,32.2,USD,5.56
16/04/2010 00:58,XKRPOKDE64363483,Tonsil Stones,DDIB66,LAUA50,1436220.0000000002,ILS,900,30/12/2014,1595.8000000000002,USD,3363.85
16/04/2010 00:58,WTVEGGLE70606714,Stocks,VCSF04,FORM94,3295800.0,USD,90000,08/10/2015,319.36,AWG,35.84
16/04/2010 00:58,XGHMSHUL31031368,Stbcks,HPTP65,QCRG59,38718425.0,BSD,500,27/04/2011,77436.85,HRK,631.56
16/04/2010 00:58,GQBXIMYZ75855123,Nefarious Security Cards,LWGE44,AMRO11,1932600.0,SOS,800,03/11/2015,2415.75,USD,1698.62
16/04/2010 00:58,WYRFOOLU62457604,Stbcks,MEOQ86,VCSF97,2754.0,USD,100,23/03/2014,27.54,USD,25.13
16/04/2010 00:58,BJUFMNTT47266156,Stbcks,ZBIO05,SXTM39,599850.0,USD,3000,16/01/2012,199.95,USD,223.04
16/04/2010 00:59,BQOQKHHO16615744,Stbcks,UFAY59,WVHK10,6979077.84,ALL,30000,07/05/2012,114.52,USD,267.45
16/04/2010 00:59,RRNJIXHL51790074,Stbcks,MDEQ13,IZTD25,67488.0,USD,600,03/12/2015,112.48,USD,105.44
16/04/2010 00:59,IUJANBSB64371736,Stocks,IZLM65,VPTI66,636320.0,USD,8000,09/04/2014,79.54,USD,89.01
16/04/2010 00:59,FAZYXIOB49834031,Stbcks,CMOI22,DREA89,44870.0,USD,700,03/07/2014,64.1,USD,70.3
16/04/2010 00:59,NEQJDAVW10669298,Stocks,YCZA59,IIZF28,6856757.6,VEB,40000,30/10/2015,98.63,USD,194.31
16/04/2010 00:59,WXADQJDL02457848,Ring Targets,BPLN25,MYXF75,226476.0,USD,600,12/08/2015,18060.33,MYR,332.68
16/04/2010 01:00,KESJXSVX19354003,Stocks,BDBU00,ZSXF19,483239.99999999994,RSD,800,10/06/2011,604.05,USD,147.72
16/04/2010 01:00,PZZFFERE43426795,Stocks,MHFC34,VAHJ53,260920.00000000003,USD,800,12/06/2013,326.15000000000003,USD,57.8
16/04/2010 01:00,HJAMLMSZ95400312,Stocks,RJUD59,GGLV00,459515.0,MAD,7000,27/05/2014,27.64,USD,61.81
16/04/2010 01:00,LCJUNSXU95613087,Life Orbs,DBCS14,QBVN77,2111900.0,USD,70000,18/04/2012,30.17,USD,27.96
16/04/2010 01:01,HOQKEHUV26458348,Stocks,KRRO64,ZSXF19,84567.0,USD,700,22/05/2011,120.81,USD,111.45
16/04/2010 01:01,CTNHUFXA06226466,Stbcks,NCYN50,VAHJ63,968822.05,SLL,4000,01/10/2011,65.23,USD,213.89
16/04/2010 01:01,ONUESQSH77323180,Stocks,KEVJ11,CAVR44,362214000.0,JOD,40000,24/05/2011,9055.35,PAB,358.14
16/04/2010 01:01,LVVLWYHW58678360,Dibivices,VVBY18,HWJF49,1620680.0,USD,400,09/08/2014,4051.7000000000003,AWG,86.36
16/04/2010 01:01,DWWWDGKF90185605,Stbcks,KKGY68,VIMV58,155850.0,USD,200,27/12/2011,779.25,USD,139.11
16/04/2010 01:01,FUPTPAEZ58774066,Stocks,CUVZ50,OPZI26,1958378.4,VEB,30000,01/04/2011,37.56,USD,59.19
16/04/2010 01:01,BBBFEFIS37586611,Iron Spiders,KUWI70,ZFHD93,2200800.0,USD,8000,28/09/2013,2303.36,SBD,327.27
16/04/2010 01:01,WIUKBBAN15719610,Stocks,HXDA52,IIZF78,394520.0,USD,4000,19/06/2012,98.63,USD,93.93
16/04/2010 01:02,FJPDJWDP58346800,Tobic Orbs,ZVEN24,QXFF29,8431500.0,USD,70000,16/05/2014,120.45,USD,25.76
16/04/2010 01:02,ICXWZIUJ77572503,Dark Planet Cola,TQSJ85,HWHS31,16079.0,USD,100,06/12/2015,160.79,USD,148.23
16/04/2010 01:02,CFIPGKJQ27346045,Libhtning Barrels,XRBV61,JXGF57,900600.0,USD,20000,10/08/2015,45.03,USD,37.58
16/04/2010 01:02,XNKVSLSX79744793,Stbcks,SRYE54,MEOQ86,52635.00000000001,USD,300,05/02/2012,175.45000000000002,BTN,5.46
16/04/2010 01:02,ZAKDOGSR29858210,Stbcks,ISWT84,YSSR29,1402508.45,UAH,700,03/01/2012,57.99,USD,1827.0
16/04/2010 01:02,SJDTMPKC56084480,Stocks,OKYS59,FTFI87,365865.0,UGX,300,09/04/2011,1219.55,USD,2661.12
16/04/2010 01:03,EMALJQZT20730575,Stbcks,UACN81,IZTD85,50616000.0,IRR,90000,10/09/2012,562.4,USD,1060.85
16/04/2010 01:03,CRZNIFOE99615483,Stocks,CVMG22,AHMZ79,178730.0,USD,1000,05/03/2014,178.73,USD,164.69
16/04/2010 01:03,MCNAHXFO80716398,Dragon Balls,QBVN33,RFZG50,1013250.0,USD,7000,13/04/2014,144.75,USD,142.73
16/04/2010 01:03,HJUQXSKE93314264,Stbcks,KKGY69,KKZA87,17714.88,SZL,100,01/01/2015,38.55,USD,164.8
16/04/2010 01:03,RZZVCPFY61669877,Stbcks,IZLM67,KRXZ15,1044440.0,USD,4000,05/06/2013,261.11,USD,263.97
16/04/2010 01:03,OSVGNMNN53738617,Choice Bands,HFLM55,AMRO66,762575.48,CNY,900,10/04/2012,101.39,USD,972.29
16/04/2010 01:03,QXBJUENA24086598,Stocks,NQJL88,SZRJ70,436150.00000000006,USD,500,20/12/2011,872.3000000000001,USD,196.0
16/04/2010 01:04,OEENMEOO26788658,Shooters,LIIS96,LBKT00,2056500.0,USD,9000,22/06/2014,228.5,USD,52.14
16/04/2010 01:05,YOEESHKL47531287,Stocks,HSWX88,CUVZ50,432600.0,USD,5000,05/02/2012,86.52,USD,83.62
16/04/2010 01:05,GKBRUQPL24791420,Ribgs of Sustain Ability,MHFC34,HNLV68,450985.66,BTN,300,03/03/2015,215.09,USD,1515.11
16/04/2010 01:05,HORZKQBR17463973,Gadgetrons,CBOX56,SHXQ58,273480.0,USD,6000,21/03/2015,45.58,USD,43.09
16/04/2010 01:05,UKDBGSOU98147325,Stbcks,BDBU00,OCQF74,14058800.0,USD,70000,21/03/2015,200.84,USD,181.46
16/04/2010 01:05,ZXQOBRPC74903555,Stocks,QBVN33,KTLA19,16103.0,USD,100,26/04/2011,161.03,USD,189.56
