dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
01/04/2019 05:41,EEKMNLDJ29366766,Hades Helms,TGZI54,ZELV96,3653923.81,KPW,5000,02/05/2021,450.74,USD,775.36
01/04/2019 05:41,AHECDWUY18390820,Magic Beans,OPZI26,MYXF55,65496.0,USD,300,20/09/2022,218.32,USD,194.06
01/04/2019 05:41,XSHZDFBI36224017,Stbmina Pluses,OQXV73,EMNK77,11157.15,AED,500,09/11/2023,25.54,USD,26.2
01/04/2019 05:41,DRKEHSFX49965561,Stbcks,UIKN61,LBKT00,679500.0000000001,SAR,30000,06/03/2023,22.650000000000002,USD,17.89
01/04/2019 05:42,KYKLJKIV51988542,Fubl Faces,MFJJ99,QLCE04,227838.0,USD,600,05/10/2020,379.73,USD,327.12
01/04/2019 05:43,KVSNAPZA46391764,Potions of Acid,CUVZ50,RJCA12,54158.7,NOK,300,08/09/2023,182.5,USD,162.49
01/04/2019 05:43,KDDCRDYM70711080,Shrouds of Turin,FJOI89,QODV18,18555200.0,USD,80000,18/08/2023,231.94,USD,250.11
01/04/2019 05:44,LKYSBNOP04583067,Bold Hunter's Marks,THJF58,MFJJ44,314100.0,CRC,500,28/05/2024,628.2,USD,88.87
01/04/2019 05:45,RFCSIOWM21960695,Stocks,CAVR54,IZTD25,7570499.999999999,USD,70000,24/08/2023,108.14999999999999,USD,22.64
01/04/2019 05:45,KNFHJNJQ55806502,Stocks,CMZC68,TVQQ54,256560.0,USD,800,14/07/2022,320.7,USD,65.52
01/04/2019 05:47,JGHPTLBV39798789,Thbef Gloves,KUWI71,GZED90,4160000.0,USD,500,20/06/2024,8320.0,USD,1915.94
01/04/2019 05:47,NSDADAFO03259010,Fabrie Tonics,TGZI54,QOKP63,24713000.0,USD,20000,12/09/2021,1235.65,AED,300.5
01/04/2019 05:48,CKINURKG64562031,Traveler Charms,DNIL23,AMBT33,40604.0,USD,400,28/08/2023,101.51,USD,96.57
01/04/2019 05:50,TEYUYNKO77209342,Stocks,HYSJ42,SHXQ98,221819.99999999997,USD,400,18/08/2023,554.55,USD,119.34
01/04/2019 05:50,ETLBBXDB74482005,Stocks,TFLS37,SHXQ48,1109100.0,USD,2000,16/04/2023,554.55,USD,106.02
01/04/2019 05:50,HUPXXJWS06788396,Stbcks,MKHA43,IJPI42,19920.0,USD,600,24/01/2024,33.2,USD,36.36
01/04/2019 05:51,QLYFFLRP13698264,Scooby Snacks,DGTY66,YCZA59,585000.0,USD,2000,06/08/2021,292.5,USD,63.35
01/04/2019 05:51,VPCSOSRN96514623,Blbe Digizoids,PBFW91,INIL20,87667500.0,USD,30000,19/07/2020,2922.25,USD,533.98
01/04/2019 05:51,DGWSJKRE33425198,Stbcks,WVEI17,THJF28,55685.0,MRO,700,24/02/2020,79.55,USD,59.35
01/04/2019 05:53,LFHILLCD58304664,Rings of Regeneration,AMBT33,GZED20,5332950.0,USD,7000,26/02/2021,761.85,USD,178.24
01/04/2019 05:54,ULGPOHUX43070174,Grip Claws,WHPS13,LBKT11,1350194.15,CRC,5000,07/02/2020,6382.51,AFN,221.8
01/04/2019 05:54,ZBJONQCE27489770,Lunar Curtains,KUWI70,EPZN58,549234.0,USD,700,06/12/2023,784.62,USD,704.49
01/04/2019 05:55,OXDFGLCK11336983,Stocks,TBVE46,EWUY72,97167.0,USD,300,10/03/2020,323.89,USD,275.35
01/04/2019 05:56,KSBKSPOU81510921,Gauntlets of Dexterity,VAHJ53,HYSJ42,666900.0,USD,6000,17/07/2024,111.15,USD,124.1
01/04/2019 05:56,EVZLWMQV83833273,Stocks,TQSJ85,VKMV12,2848500.0,USD,10000,02/12/2020,284.85,USD,59.68
01/04/2019 05:56,WGHRLTEE95372034,Hare Disks,ZDAI73,LIIS56,324990.0,KRW,900,25/10/2021,361.1,USD,11.89
01/04/2019 05:57,PCHSPOMH41133606,Stbcks,RQGG69,NCYN50,25860.000000000004,USD,400,20/01/2021,64.65,USD,13.83
01/04/2019 05:57,MJXMQSUW56529925,Carpenters,BPLN25,FGVK63,659599.9999999999,USD,500,05/08/2020,1319.1999999999998,USD,256.76
01/04/2019 05:57,JJIWCRYA89616234,Stocks,PVAZ66,TQSJ85,397355.0,USD,700,15/10/2020,567.65,USD,652.72
01/04/2019 05:58,GZIIVRSK16559470,Stbcks,VVXA11,ZEHM52,4793707.82,BBD,3000,29/10/2020,32.79,USD,1385.38
01/04/2019 05:58,IHNNQGLR40658141,Ring Targets,FTFI87,MYXF05,716237785.44,UYU,90000,03/08/2024,195.04,USD,8794.19
01/04/2019 05:58,SFCDCYAX52699167,Stocks,AMBT33,HYSJ22,35604.0,USD,400,17/03/2023,89.01,USD,101.27
01/04/2019 05:58,JDSZUSBZ12736196,Rings of Warning,UWUK72,HNLV28,341700.00000000006,USD,500,21/12/2022,683.4000000000001,USD,148.11
01/04/2019 05:58,OKEMUDVN49986281,Deck of Dragons,RFZG50,OKYS41,1900980.0,USD,6000,25/08/2023,316.83,USD,349.38
01/04/2019 05:59,SCCIWVPY05294420,Stocks,DGTY64,ZDAI73,126854.0,USD,700,29/01/2023,181.22,USD,192.18
01/04/2019 05:59,QHJTXQEI41365405,Stocks,DOGG07,VAHJ53,616680.0,USD,9000,06/10/2024,68.52,USD,59.91
01/04/2019 05:59,RONKZZTR53948009,Stocks,NQJL85,NGBA40,32706450.000000004,USD,7000,28/07/2024,4672.35,BSD,177.32
01/04/2019 05:59,CRRBRTUN66562735,Vobpal Swords,DILF17,OQXV70,18132300.0,USD,9000,30/10/2022,2014.7,USD,398.64
01/04/2019 06:00,UZTSJUHR21478051,Stocks,OPZI29,JCWS47,211950.0,USD,600,01/01/2021,353.25,USD,85.47
01/04/2019 06:01,XMETFTJT42840283,Drbgon Scales,SEKK26,KTLA69,100450.0,PHP,100,01/04/2021,1004.5,USD,32022.71
01/04/2019 06:01,MEMKIPUT22158230,Stocks,DGTY64,UFAY59,22940000.0,BND,80000,21/01/2020,286.75,USD,25.47
01/04/2019 06:01,QNKEBAUW81693344,Cloaks of Levitation,SBUT65,NFAH30,1828800.0,USD,4000,24/10/2022,457.2,USD,519.2
01/04/2019 06:02,ZOQOMBGO68979028,Stalkers,BDBU66,TKVF34,21538000.0,USD,20000,27/03/2023,1076.9,USD,236.85
01/04/2019 06:02,LABJCSXA99923631,Chunin Headband,OCQF34,EIWJ22,693400.0000000001,USD,500,15/07/2021,1386.8000000000002,USD,242.61
01/04/2019 06:03,RLNQOABE85467374,Drums of Earthquake,THJF55,DDIB66,219660.0,USD,600,25/06/2023,366.1,AED,76.47
01/04/2019 06:03,XXRXIBNX68789240,Stocks,TRFG21,HHOA99,1230000.0,RON,40000,11/10/2023,30.75,USD,14.34
01/04/2019 06:03,CIFCOASZ33009016,Touchstones,FTFI85,ZFHD93,2822400.0,USD,30000,02/10/2023,94.08,USD,98.74
01/04/2019 06:03,TFMOYEBZ25071450,Learning Beds,DJNE62,OCQF34,16605.0,USD,500,16/01/2024,33.21,USD,30.23
01/04/2019 06:04,WTEHUJNC23128407,Stbcks,BDBU00,AMRO99,417599.99999999994,USD,3000,05/05/2024,139.2,USD,26.09
01/04/2019 06:04,DAKFTWMJ68392119,Stocks,ZXVX95,THJF58,7955.0,USD,500,05/04/2023,741.38,BOB,13.9
01/04/2019 06:05,CRUQOZQY62603068,Potions of Oil,YOQG45,TKVF14,1212981.08,XOF,7000,27/05/2023,33.81,USD,165.42
01/04/2019 06:05,RJVBPJLV47256767,Star Rubies,QHXJ53,GYWU73,560250.0,LBP,300,22/02/2020,1867.5,USD,4893.33
01/04/2019 06:05,HZAJYAYT73897345,Zanpakutos,HSWX44,UIKN33,445200.0,USD,6000,11/01/2023,74.2,USD,16.25
01/04/2019 06:05,BTSPCMGA50473240,Stbcks,EMNK67,SHXQ48,1351016.89,SDG,2000,09/08/2021,110.91,USD,737.96
01/04/2019 06:05,GZUSQFQQ20219067,Stocks,TQSJ88,WYFO79,144468.0,USD,900,29/01/2021,160.52,USD,147.52
01/04/2019 06:06,OYOIDBKA99354812,Gabntlets of FUmbling,QWOA67,NQJL85,437175.0,USD,500,21/09/2023,874.35,USD,159.73
01/04/2019 06:06,ASZOXNMH91488767,Bobbchus,RQGG65,OPET16,16299959.999999998,USD,800,01/05/2023,20374.949999999997,ETB,399.98
01/04/2019 06:06,TNRTJVZL14087798,Stocks,PQSW93,AYIH50,1857870.0,USD,9000,18/04/2023,206.43,USD,182.28
01/04/2019 06:06,KNCBFXZQ22645361,Stocks,AMRO55,EDYH00,12203.0,USD,100,07/11/2021,122.03,USD,124.19
01/04/2019 06:06,LRLSDMFF22662668,Stocks,HXDA56,LWGE88,8010.0,USD,300,06/06/2020,26.7,USD,5.28
01/04/2019 06:07,GZTETQLO18340976,Cloaks of Protection,OPZI26,SBUT52,424200.0,USD,600,28/02/2023,707.0,USD,122.44
01/04/2019 06:08,TLVWVSNN91026833,Mystic Keys,FTFI89,RFZG40,29820.0,USD,700,14/07/2024,42.6,USD,40.45
01/04/2019 06:08,WZCNCEVL51658808,Noisy Crickets,JZTC68,MSHS03,51975.0,USD,500,29/04/2020,103.95,USD,114.92
01/04/2019 06:08,LQWSOZFE81767977,Stocks,VAHJ53,EMNK67,71436.0,USD,600,10/05/2023,119.06,USD,109.59
01/04/2019 06:08,YONMRHSR17280440,Shrouds of Turin,EMNK67,QODV38,18555200.0,USD,80000,06/12/2024,231.94,USD,203.7
01/04/2019 06:09,JOZBOREO13407889,Stbcks,SFEO61,QCRG19,623074.9999999999,USD,500,29/07/2023,1246.1499999999999,USD,259.27
01/04/2019 06:09,NPDORTIC28825319,Bombchus,INIL62,OPET16,335020.0,USD,700,17/01/2020,478.6,USD,541.58
01/04/2019 06:10,ZAQZRMMH85731288,Stocks,DJNE66,DILF10,6426400.0,USD,4000,11/08/2023,1606.6,USD,302.41
01/04/2019 06:10,BHREMBTD22363210,Dream Powder,VLJL99,LIIS96,1339590.0,USD,7000,03/12/2022,191.37,USD,159.04
01/04/2019 06:10,FKVURPKP40657668,Dragon Medallions,IJPI84,RNZB01,324881.36,HKD,500,11/12/2020,198.31,USD,702.08
01/04/2019 06:10,TSVKCNPR40935269,Lightsabres,THJF56,LKPN86,5478.0,USD,600,02/10/2023,372.53,UYU,10.38
01/04/2019 06:11,ELPDACCP23321458,Stocks,HWHS51,ZDAI73,1206533.76,AMD,800,19/11/2020,181.22,USD,1644.23
01/04/2019 06:11,NKHKOMQS63947541,Argonaughts,WHPS18,GYWU43,983220.0,USD,2000,03/12/2021,491.61,USD,544.9
01/04/2019 06:11,JDXKCWGF63237929,Simarils,NCYN50,TVQQ54,1122900.0,USD,5000,15/08/2021,224.58,USD,204.91
01/04/2019 06:12,JELHYAHY84037914,Focus Sashes,VPTI55,SZRJ60,1170000.0,USD,60000,22/12/2024,19.5,USD,18.09
01/04/2019 06:13,VJWLBTJK94580695,Stocks,ZVEN21,QBAP48,477638.7,MDL,4000,18/11/2020,1.07,JPY,138.03
01/04/2019 06:14,WVHXJULK61916413,Stocks,HFLM11,NQJL85,1505200.0,USD,40000,14/06/2022,37.63,USD,39.81
01/04/2019 06:14,TTDDEECE04267893,Ribgs of Teleportation,JVHD97,CBOX52,744000.0,USD,800,25/10/2023,930.0,USD,170.35
01/04/2019 06:17,CUQCFTXX26849983,Pan-Galactic Gargle Blaster,QBAP68,AYIH80,17668950.0,SCR,3000,04/09/2022,5889.650000000001,USD,3882.32
01/04/2019 06:17,YTHSCNGQ81767322,Stbcks,LIJW00,FGVK43,316400.0,USD,4000,23/08/2021,79.1,USD,17.18
01/04/2019 06:18,FTGWHXII66655636,Stocks,BMRZ75,VLJL11,529912.33,CRC,3000,15/09/2023,224.33,USD,186.71
01/04/2019 06:18,DQJGRHMQ03224462,Djbnns,WWNS72,BDBU99,1614600.0,USD,9000,30/03/2021,179.4,USD,157.29
01/04/2019 06:19,UPOIFYBN72792169,Fusion Loaders,CQPJ57,HHOA99,2100105.0,USD,900,20/11/2021,2333.45,USD,502.18
01/04/2019 06:19,ZSZVSDST51900116,Debks of Many Things,JZTC69,UFAY99,1491945.0,USD,700,08/01/2021,2131.35,USD,376.2
01/04/2019 06:20,EWMLLJEF05067343,Grip Claws,NCXS33,LBKT00,62867536.3,CVE,20000,01/02/2021,342.95,USD,3405.34
01/04/2019 06:21,HPOGCNEW97048107,Stocks,VESX21,EDYH00,48812.0,USD,400,25/07/2020,122.03,USD,109.96
01/04/2019 06:21,OWFGGPCH29709163,Stocks,MKHA46,DDIB11,194640.0,USD,6000,22/09/2022,32.44,USD,38.28
01/04/2019 06:21,QUKUOWDM98691603,Stbcks,UFAY53,EPZN28,311800.0,USD,5000,01/12/2023,62.36,USD,56.1
01/04/2019 06:21,DEHMYKZR81264996,Debil Fruits,FYYD52,TGZI54,1513120.0,USD,8000,25/11/2024,189.14,USD,199.58
01/04/2019 06:23,QYIAFIBH92877223,Stocks,DJNE62,ESPL27,163487.11,KMF,800,31/07/2024,52.78,USD,176.69
01/04/2019 06:23,EOXQZRQO25016693,Debil Fruits,UIKN63,TGZI54,851129.9999999999,USD,900,03/07/2022,945.6999999999999,USD,158.69
01/04/2019 06:24,BXJFDOAG62576838,Flying Carpets,SZRJ90,IJPI32,5009461.25,BTN,9000,25/02/2022,86.38,USD,479.85
01/04/2019 06:24,MKGREMFO41293081,Rings of Gain Strength,QWOA62,OQXV40,190100.00000000003,USD,500,04/03/2024,380.20000000000005,USD,71.04
01/04/2019 06:24,HQFJOXPK43001301,Katchin Bars,ORQH73,WVEI17,118400.0,NIO,2000,03/06/2023,59.2,USD,36.64
01/04/2019 06:24,LUWUHWWF52567698,Scope Lens,TBVE46,UACN81,605149.9999999999,USD,7000,18/04/2021,86.44999999999999,USD,14.69
01/04/2019 06:25,EWKJOQEI10611903,Replicants,ITTS21,MFZY76,3800.0,USD,800,18/02/2024,4.75,USD,4.82
01/04/2019 06:25,MHNGGMHM37655323,Big Roots,ZEHM51,MFZY76,7314000.0,USD,5000,03/10/2020,1462.8,USD,318.56
01/04/2019 06:26,YURYKCML39748853,Stbcks,RDBE21,GIWG34,4820.01,KZT,900,16/08/2022,1.94,USD,4.94
01/04/2019 06:27,KNAGLIKY01930878,Unicorn Horns,GSTD74,TGZI64,28712.0,USD,200,27/06/2022,232.75,KPW,157.53
01/04/2019 06:27,BKTPMUKN89612861,Stocks,HWJF01,ZEHM42,5713200.0,VEB,9000,18/04/2021,634.8,KMF,29.24
01/04/2019 06:27,CGNTMHRX37500445,Nitro Powder Blocks,FYYD51,LWGE77,167405.0,USD,700,31/03/2024,1847.17,TOP,219.83
01/04/2019 06:27,GREINQDE56909536,Stocks,AMRO66,ZBIO35,3925.0,USD,500,18/04/2024,7.85,USD,8.37
01/04/2019 06:27,BKMRVHQW47367357,Stbcks,VIMV39,UWUK92,565340.0,USD,400,12/01/2021,1413.3500000000001,KGS,79.47
01/04/2019 06:28,EJPKZJFO19678537,Rabor-rimmed Hats,IZTD25,THJF58,22257199.999999996,USD,8000,20/04/2024,2782.1499999999996,USD,616.99
01/04/2019 06:28,FYRSJPBU58307648,Stocks,SRYE57,BBAX66,21596.0,USD,400,31/10/2022,53.99,USD,59.59
01/04/2019 06:29,QRFCUKJF27729403,Bobm Brooms,KEVJ66,THJF28,26117000.000000004,USD,20000,30/03/2021,1305.8500000000001,USD,295.12
01/04/2019 06:30,MGGJMXFV58023232,Stbcks,NFAH30,OHKH76,13688000.0,VUV,80000,18/10/2021,171.1,USD,1358.51
01/04/2019 06:31,BWOBLBXF86937292,Stocks,RQGG65,QETH27,6600.000000000001,USD,1000,17/02/2023,6.6000000000000005,USD,1.54
01/04/2019 06:31,TLFQAAWB16428012,Stickers,WHPS18,WWNS72,125685.0,USD,900,19/01/2020,139.65,USD,158.63
01/04/2019 06:32,PFEKBYSS86075977,Stbcks,DVVB35,UWUK72,70580.0,LBP,200,28/12/2021,352.9,USD,785.69
01/04/2019 06:32,CPTIDGHA20172273,Stocks,INIL63,VCSF07,1628500.0,USD,10000,30/06/2021,162.85,USD,32.58
01/04/2019 06:33,GEMOTQRP61017185,Vilyas,QMZU44,IIZF48,50495999.99999999,HRK,60000,21/09/2024,841.5999999999999,USD,37613.69
01/04/2019 06:33,KKMWEEBS97406229,Stocks,WHPS18,KUWI70,10827.0,USD,900,03/02/2024,12.03,USD,13.23
01/04/2019 06:33,WWKXAIYC37173477,Stbcks,MDEQ10,LKPN86,87975.0,USD,300,13/05/2023,293.25,USD,68.66
01/04/2019 06:34,VLNBOIYM85384559,Stbcks,VTKE98,RJCA92,94745.0,USD,700,01/06/2023,135.35,USD,32.54
01/04/2019 06:34,MXYAXBXM33008402,Shaman Bone Blades,DGTY67,QLCE94,20281980.6,JOD,70000,29/01/2022,590.67,PGK,262.12
01/04/2019 06:34,PLMTMSMM03546258,Hebms of Opposite Alignment,HYSJ49,EMNK67,14851800.0,USD,60000,03/10/2022,247.53,USD,232.16
01/04/2019 06:34,WPDNYVQU42420019,Stocks,VXSM39,TYAE24,1993750.0,USD,5000,09/03/2022,398.75,ALL,52.92
01/04/2019 06:34,NROMIXBA77385208,Stocks,QBVN88,SAAM06,12756.0,USD,100,24/06/2023,127.56,USD,105.58
01/04/2019 06:34,LDOEJTTC33059346,Stocks,BDBU00,VGYT30,177470.0,USD,1000,03/08/2023,1023.65,PYG,172.22
01/04/2019 06:35,CPVCZXBB27465049,Rings of Sustain Ability,TKVF94,HNLV18,15943.0,USD,100,04/06/2024,5507.4,MYR,141.35
01/04/2019 06:35,KVXRZLWI56641020,Stbcks,VGYT36,MKHA96,158565.0,USD,500,24/04/2024,317.13,USD,382.02
01/04/2019 06:35,XQCAWZFP84855867,Stocks,UHOG51,IBLA79,128308.0,USD,400,13/07/2023,320.77,USD,350.55
01/04/2019 06:36,FRATBTVB56712210,Arm Nanoblades,AHMZ77,OHKH76,15016999.999999998,USD,10000,14/04/2023,1501.6999999999998,USD,264.43
01/04/2019 06:36,BRTNDKEJ84389144,Stocks,TFLS37,DJNE62,108664.73,TND,400,02/05/2020,67.89,USD,298.88
01/04/2019 06:37,JHLIWYJY88106451,Amulets of ESP,PNFK72,PIFN74,237600.00000000003,USD,4000,25/02/2022,59.400000000000006,USD,10.78
01/04/2019 06:37,KCSLIIAW60236689,Stocks,ORQH79,OQXV70,1206.0,USD,100,17/04/2023,12.06,USD,10.39
01/04/2019 06:38,AKAOSDGT30723705,Crbsts,ZNQA88,BMRZ75,4203010.13,GYD,3000,06/04/2022,404.19,USD,1256.95
01/04/2019 06:38,NNWKEXTL59730315,Hebo Association Mugs,LKPN89,ZMLP81,678750.0,GIP,3000,26/07/2024,226.25,USD,330.9
01/04/2019 06:38,BBMRGKOC95363216,Naryas,CMZC67,ISWT33,5777400.000000001,USD,6000,03/09/2022,962.9000000000001,USD,181.88
01/04/2019 06:39,QEVWPHFE90732797,Orbs of Agamotto,VAHJ56,DGTY64,61880.0,USD,700,22/10/2021,88.4,USD,97.47
01/04/2019 06:40,KQSQYAZF87959087,Stbcks,TKVF97,QLCE04,119430.0,USD,900,08/02/2021,664.8,LRD,119.38
01/04/2019 06:40,TLWWAWIA75665381,Sebsu Beans,LIIS95,MFJJ99,4556250.0,USD,5000,16/09/2024,911.25,USD,152.01
01/04/2019 06:41,VSVQUOSC27246030,Raiden Disks,VESX25,KRRO64,4686079.8,CUC,8000,19/11/2023,113.95,USD,563.6
01/04/2019 06:41,CWZXBZQM83763175,Samehadas,OUNH49,ZMLP81,1342600.0,DKK,2000,18/12/2021,671.3,USD,135.56
01/04/2019 06:43,IXSVKQCT68169618,Wumpa Fruits,BDBU55,FJOI42,76585500.0,USD,30000,23/08/2022,2552.85,USD,548.58
01/04/2019 06:43,EFBSXLLK12335832,Stocks,NCCX02,CUVZ60,312150.0,USD,5000,23/11/2024,62.43,USD,62.37
01/04/2019 06:44,JSOBMIAJ57989645,Stocks,HWHS51,KTLA69,1004720.0,USD,8000,29/10/2022,125.59,USD,136.93
01/04/2019 06:44,SFWLGKXI25625994,Pym Particles,VTKE93,FORM44,1286.0,USD,100,21/05/2022,12.86,USD,14.18
01/04/2019 06:44,WLDUZKWQ08696677,Potions of Water,GBEZ65,HHOA99,11804500.0,USD,50000,15/06/2023,236.09,USD,246.14
01/04/2019 06:44,TZUHJPPS06418476,Pan-Galactic Gargle Blaster,MEOQ86,AYIH40,1060137.0,USD,900,27/01/2024,1177.93,USD,1265.22
01/04/2019 06:44,NOSEZWIJ72240055,Nemesis Whips,SFZS05,ORQH73,100348.63,SCR,500,14/06/2022,67.65,USD,230.23
01/04/2019 06:45,QDBVRIFW73762950,Nobsy Crickets,MYXF03,MSHS93,727650.0,USD,7000,09/06/2020,103.95,USD,116.96
01/04/2019 06:45,OKWNPQQM35709675,Eyes of Agamotto,RDBE27,BPLN15,575300.0,USD,2000,26/04/2024,287.65,USD,312.14
01/04/2019 06:46,INVMGFRK46197031,Pensieves,ZBIO05,OPZI26,153780.0,USD,400,12/10/2023,384.45,USD,70.58
01/04/2019 06:46,UJCQKTDP37585550,Magic Harps,HYSJ43,LIJW00,531760.0,USD,8000,07/08/2020,66.47,USD,58.25
01/04/2019 06:47,IBBXEHAD41501045,Stocks,OPET12,UFAY49,1433750.0,USD,5000,28/09/2020,286.75,USD,49.8
01/04/2019 06:47,HFSRZVCL09244069,Rings of Free Action,DJNE62,QOKP13,867080.0000000001,USD,800,18/04/2020,1083.8500000000001,HKD,64.11
01/04/2019 06:47,GLEQODNP79500425,Stbcks,FGVK43,DGTY64,1305600.0,USD,60000,22/04/2020,21.76,USD,23.05
01/04/2019 06:48,BHUKDSDB52640362,Bright Powders,KKGI60,FORM84,21265500.0,KRW,30000,14/02/2023,708.85,USD,26.99
01/04/2019 06:48,RTWIGUOX64516544,Spears of Destiny,OKYS51,YLGZ22,11220.37,SHP,100,24/04/2023,28.56,USD,122.66
01/04/2019 06:49,UQJZDDEU96721794,Vagyrisk Claws,GBEZ65,SHXQ48,16612000.0,BND,10000,18/06/2021,1661.2,TND,35.21
01/04/2019 06:50,PRPTYQPK80890438,Hebo Association Mugs,DVVB39,ZMLP81,158375.0,USD,700,08/09/2020,226.25,USD,40.02
01/04/2019 06:50,DSVFXQGR30288369,Damp Rocks,HYSJ48,YLGZ22,45486.0,USD,900,25/12/2021,50.54,USD,58.61
01/04/2019 06:50,QYZVTHCK82974742,Moloko Plus,LIJW22,BPLN85,11052000.0,USD,80000,14/03/2023,138.15,USD,24.53
01/04/2019 06:51,EVTXQJBE57327296,Rings of Increase Damage,YFAM59,ZMLP81,19387800.0,USD,6000,17/11/2021,3231.3,USD,579.16
01/04/2019 06:51,EKYFTKQT11609947,Stbcks,YWMD69,OUNH89,9033.0,USD,100,14/09/2024,69.52,VEB,80.97
01/04/2019 06:52,HDMHTKDM22959366,Clbaks of Displacement,DILF10,NXTO39,27985999.999999996,USD,70000,30/07/2023,399.79999999999995,USD,84.49
01/04/2019 06:52,NUDZEOJU33698796,Frost Horns,EDYH00,BBJG45,297534.67,SEK,500,14/05/2020,165.32,USD,556.41
01/04/2019 06:52,QBIDNQCV44747900,Stbcks,VAHJ57,DDIB11,81100.0,USD,500,13/05/2022,162.2,USD,37.39
01/04/2019 06:53,DQLFSKFU87031674,Beatas Disks,CMZC67,KRXZ75,57864.0,USD,300,12/03/2021,192.88,USD,175.56
01/04/2019 06:53,DGLNNFZN38237129,Valaryian Steel Bars,LAUA80,OPZI76,24638.0,USD,100,30/04/2024,246.38,USD,281.55
01/04/2019 06:54,SWINRWBA86110269,Mabvins,WVEI17,WHPS18,872640.0,USD,9000,03/10/2020,96.96,USD,107.86
01/04/2019 06:54,OGJMWPFS96482023,Kibg Rocks,YOQG45,AYIH50,8175205.62,PGK,8000,05/11/2023,220.67,USD,1042.53
01/04/2019 06:54,SSXPQKMO65051444,Ribgs of Sustain Ability,EKXA26,HNLV78,637720.0000000001,USD,800,16/08/2021,797.1500000000001,USD,195.74
01/04/2019 06:55,UROXLATO94542637,Aebher Tanks,WYFO77,TVQQ54,19390.0,USD,100,15/01/2023,193.9,USD,39.41
01/04/2019 06:55,GFXFXSEE10449945,Magic Harps,WHPS14,LIJW88,66470.0,USD,1000,24/09/2021,66.47,USD,60.4
01/04/2019 06:55,GJXBCPQJ54791460,Albha-Omega Bombs,GBEZ65,SAAM06,5061295.31,LBP,400,06/06/2024,995.08,USD,10463.49
01/04/2019 06:55,ZPIGWJDQ56489775,Scouters,FYYD57,GGLV00,129725.0,USD,500,04/04/2024,259.45,USD,50.16
01/04/2019 06:56,MBVTYGEF65768706,Stbcks,SUOX82,BBAX06,53990.0,LBP,200,17/10/2021,269.95,USD,760.43
01/04/2019 06:56,IRMJXJIK72915320,Pandora Boxes,THJF55,VIMV78,594840.0,USD,300,04/04/2024,1982.8,USD,442.95
01/04/2019 06:56,ZSNYGAGM17266942,Cloaks of Displacement,FORM54,NXTO39,79960.0,USD,1000,01/09/2024,79.96,USD,72.88
01/04/2019 06:57,MTGJKRJE32519007,BFG 9000s,SAAM06,QCRG19,16944076.8,PYG,40000,06/06/2020,73.44,USD,400.02
01/04/2019 06:57,IZZUKRDV75351544,Stocks,DVVB31,OPET16,17595.0,USD,900,22/07/2021,19.55,USD,3.95
01/04/2019 06:58,WJVLCYEF49412221,Rings of Gain Strength,QETH27,OQXV70,15208.0,USD,200,25/07/2021,76.04,USD,87.92
01/04/2019 06:58,BDYPTXJC18769655,Stocks,HYSJ42,MFZY76,18446.0,USD,100,26/08/2024,28236.71,PHP,170.02
01/04/2019 06:59,EMUWBESB66102623,OobRays,LIIS96,SFEO61,50133000.00000001,USD,60000,12/01/2021,835.5500000000001,USD,192.54
01/04/2019 07:00,RNJLNXBM45924957,Stocks,WVEI17,VTKE98,72016.0,USD,700,25/07/2024,102.88,USD,110.63
01/04/2019 07:00,FTFQQFYR77111498,Stbcks,XHYN07,VVBY68,1015860.0,USD,400,25/12/2024,2539.65,PKR,37.5
01/04/2019 07:00,ZFGKOUKB83102962,Stocks,ERHJ34,YSSR69,246240.0,USD,9000,27/07/2020,27.36,USD,24.4
01/04/2019 07:00,JUCMVOXC52756068,Stbcks,PKBF70,CAVR54,4521600.0,USD,8000,24/03/2021,565.2,USD,123.17
01/04/2019 07:01,MPZQQQYH78428564,Stocks,NCYN55,IZTD25,17304.0,USD,800,22/04/2021,21.63,USD,22.75
01/04/2019 07:01,SXZUTJJL80179298,Stocks,ZEHM53,CQPJ57,1326468.71,BBD,500,13/04/2020,54.44,USD,3013.64
01/04/2019 07:01,YWYKVEBU95269110,Shbd Shells,EWUY56,DBCS87,38898.0,USD,900,26/11/2023,43.22,USD,39.39
01/04/2019 07:01,ASVSLRJS54750991,Gobd Bolts,HYSJ45,PNFK98,1766400.0,USD,10000,24/03/2022,853.97,AZN,157.81
01/04/2019 07:02,XSJDOJKN85339468,Stocks,PNFK78,QETH57,19800.0,USD,3000,19/04/2021,6.6000000000000005,USD,1.15
01/04/2019 07:02,NCHLPLYY79607321,Wood Mats,INIL62,QMZU44,269874797.4,ARS,60000,10/06/2021,406.9,USD,5018.85
01/04/2019 07:03,HRNIEUIE01218243,King Rocks,BMRZ78,AYIH40,66201.0,USD,300,22/10/2020,220.67,USD,242.52
01/04/2019 07:03,MWFPOTSN42957838,Stbcks,HWHS51,QODV38,621540.0,USD,6000,29/06/2021,103.59,USD,104.06
01/04/2019 07:05,RAVRKYNR83674294,Mabter Swords,QOKP03,ZVEN86,43660.0,USD,400,12/09/2022,109.14999999999999,USD,20.44
01/04/2019 07:05,ZFWGOEOB91308228,Stbcks,FJOI82,TKVF94,2480500.0,USD,10000,20/04/2020,248.05,USD,40.4
